review,date,label
momo làm_ăn không ra gì phản_hồi huỷ ví cũ liên_kết ngân_hàng cả tuần tuần này bắt gửi mặt trước mặt sau cd rồi chụp hình mã qr cd để lấy thông_tin chứng_minh cũ đều đã gửi hình_ảnh cuối cũng hôm_nay gọi thì lại thì báo là chưa cung_cấp chính_xác mã qr mà trước đó gửi thông_tin thì được bộ_phận cskh gửi mail báo chụp thêm mặt cd không hề phản_hồi mã qr làm_đi_làm_lại lần nếu các bạn muốn đăng_kí môm thì nên suy_nghĩ lại,"November 09, 2023",0
ok,"November 09, 2023",1
tốtmot,"November 09, 2023",1
tốt,"November 09, 2023",1
tốt,"November 09, 2023",1
ok,"November 09, 2023",1
tốt,"November 09, 2023",1
không đăng_nhập được google fit đồng_bộ quá tệ lỗi từ đến nay vẫn chưa chịu fix,"November 09, 2023",1
cảm_thấy càng_ngày_càng biến_chất mong momo thay_đổi để khách_hàng không bỏ_qua app khác,"November 09, 2023",0
thanh_toán nhanh_chóng tiện_lợi thanh_toán nhanh mọi hoá_đơn,"November 09, 2023",1
bị khoá hoài là sao,"November 09, 2023",0
tuyệt_vời,"November 09, 2023",1
tiện_ích,"November 08, 2023",1
tốt,"November 08, 2023",1
ok,"November 08, 2023",1
tốt,"November 08, 2023",1
nhanh gọn positive,"November 08, 2023",1
momo có lợi_ích cho cộng_đồng thật là tuyệt_vời,"November 08, 2023",1
không vào được,"November 08, 2023",0
tự thanh_toán dịch_vụ gì tôi không hề biết luôn tự rút_tiền từ tài_khoản ngân_hàng của tôi luôn mà ăn lạ vậy,"November 08, 2023",0
star star star star star,"November 08, 2023",1
tốt,"November 08, 2023",1
tiện_lợi,"November 08, 2023",1
thật tiện_ích quá uy_tín,"November 08, 2023",1
muốn nuốt tiền của luôn hả con chó này,"November 08, 2023",0
ok,"November 08, 2023",1
chán momo quá lỗi quài,"November 08, 2023",0
ok,"November 08, 2023",1
ok,"November 08, 2023",1
ok,"November 08, 2023",1
ok,"November 08, 2023",1
ok,"November 08, 2023",1
ok,"November 08, 2023",1
não bò lũ quản_trị_viên momo chúng não cức vậy,"November 08, 2023",0
app chậm dễ lỗi,"November 08, 2023",0
nice,"November 08, 2023",1
ok,"November 08, 2023",1
mọi thứ có_vẻ ổn,"November 08, 2023",1
ok,"November 08, 2023",1
cứ vô kiểm_tra tiền là lỗi,"November 08, 2023",0
ok,"November 08, 2023",1
ok,"November 08, 2023",1
app lag,"November 08, 2023",0
quá tuyệt_vời,"November 08, 2023",1
ok,"November 08, 2023",1
ứng_dụng hay,"November 08, 2023",1
positive,"November 08, 2023",1
ok,"November 08, 2023",1
rất tốt,"November 08, 2023",1
dùng năm roài,"November 08, 2023",1
trai nghiem rat tot,"November 08, 2023",1
một ứng_dụng hữu_ích,"November 08, 2023",1
tệ,"November 08, 2023",0
ok,"November 08, 2023",1
tốt,"November 08, 2023",1
ok,"November 08, 2023",1
ứng_dụng hay sai,"November 08, 2023",1
rất ok,"November 08, 2023",1
tốt,"November 08, 2023",1
rất tốt,"November 08, 2023",1
rất hữu_ích,"November 08, 2023",1
khuyến_mãi còn chưa thiết_thực lắm,"November 08, 2023",1
rất tiện_lợi,"November 08, 2023",1
ok,"November 08, 2023",0
ung_dung sai tot,"November 08, 2023",1
toi rat hai_long,"November 08, 2023",1
ok,"November 08, 2023",1
ngày_càng tụt_dốc thê_thảm công_nghệ thì đi lên mà app thì đi xuống cập_nhật lỗi quá không giao_dịch gì được,"November 08, 2023",0
ok,"November 08, 2023",1
rất tuyệt_vời,"November 08, 2023",1
tốt,"November 08, 2023",1
tốt,"November 08, 2023",1
tốt,"November 08, 2023",1
rất tốt,"November 08, 2023",1
ok,"November 08, 2023",1
app ok,"November 08, 2023",1
ok,"November 08, 2023",1
iuf,"November 08, 2023",1
không bật được âm_thanh thông_báo cho sao,"November 08, 2023",0
rất tốt,"November 08, 2023",1
rất tốt,"November 08, 2023",1
ok,"November 08, 2023",1
rất uy_tín,"November 08, 2023",1
rất thích,"November 08, 2023",1
dịch_vụ tốt,"November 08, 2023",1
ok,"November 08, 2023",1
lấy lại được mk,"November 08, 2023",0
tot,"November 08, 2023",1
rất tốt,"November 08, 2023",1
tốt,"November 08, 2023",1
tốt,"November 08, 2023",1
dùng ok,"November 08, 2023",1
tốt,"November 08, 2023",1
nhanh_chóng và thuận_tiện,"November 08, 2023",1
ok chuan,"November 08, 2023",1
tốt,"November 08, 2023",1
tin_tưởng,"November 08, 2023",1
rất tuyệt dễ sử_dụng và nhiều ueu đãi,"November 08, 2023",1
ok,"November 08, 2023",1
tot,"November 08, 2023",1
ổn quá,"November 08, 2023",1
tốt,"November 08, 2023",1
momo dễ dùng,"November 08, 2023",1
cố_gắng phát_huy,"November 08, 2023",1
hệ_thống hơi chậm,"November 08, 2023",1
rat hai_long,"November 08, 2023",1
nhiều thông_tin và chương_trình có lợi cho người chơi làm_việc thiện nhiều rất hữu_ích cho cộng_đồng tks,"November 08, 2023",1
tốt,"November 08, 2023",1
app cập_nhật xong vào không nạp rút được không làm được gì hết trên android thằng nào kỹ_thuật đuổi bà nó đi,"November 08, 2023",0
lỗi hoài,"November 08, 2023",0
tuyệt_vời,"November 08, 2023",1
app lỗi chắc sớm dẹp_tiệm được rồi,"November 08, 2023",0
xoay hoài nạp không được mà thanh_toán dịch_vụ cũng không được luôn,"November 08, 2023",0
ok rất tốt,"November 08, 2023",1
app chậm lắm quay quay ko,"November 07, 2023",0
ok,"November 07, 2023",1
đúng hết thông_tin vẫn không liên_kết được tk ngân_hàng app tệ hơn zalopay,"November 07, 2023",0
tuyet voi positive positive positive,"November 07, 2023",1
bao_nhiêu điểm mới mở được vay nhanh vậy momo,"November 07, 2023",1
con đỉ mẹ momo sợ tốn tiền thì dẹp mẹ khuyến_mãi đi bài đặc ghép mảnh tiền dkm mãi_mãi không đủ mảnh,"November 07, 2023",0
rất hay và bổ_ích rất tuyệt_vời,"November 07, 2023",1
có ai_cập nhật lại cái quét qr không được không nó không quét luôn lâu_lâu chọn chế_độ chụp để chuyển thì được lần càng_ngày_càng lỗi,"November 07, 2023",0
chuyển mấy lần tiền mất rồi vấn không qua,"November 07, 2023",0
vẫn rất lỗi,"November 07, 2023",0
app không có bảo_vệ được quyền riêng_tư và bảo_mật gì cả tôi vừa bị app momo lừa tr bạc,"November 07, 2023",0
hay trong yl,"November 07, 2023",1
tôi không cần vay tiền sao cứ thông_báo vay tiền hoài_vậy,"November 07, 2023",0
tien loi tot,"November 07, 2023",1
quá tồi,"November 07, 2023",0
lúc_nào vào cũng lag xoay vòng_vòng phút thì thanh_toán kiểu gì,"November 07, 2023",0
app lỗi trải_nghiệm tệ,"November 07, 2023",0
chán,"November 07, 2023",0
không có ngân_hàng của của tôi,"November 07, 2023",0
app giúp nạp game ngon phết tiện_lợi,"November 07, 2023",1
nạp tiền đt kêu đợi ngày giải_quyết lũ ngu xoá mẹ app đi,"November 07, 2023",0
tốt,"November 07, 2023",1
dịch_vụ như cc nạp thẳng tiền vô sdt không nhận được tiền gọi tổng_đài kêu đợi ngày đượcmmm dịch_vụ như cc,"November 07, 2023",0
ok,"November 07, 2023",1
tot,"November 07, 2023",1
app lỗi nhiều,"November 07, 2023",0
rất tốt,"November 07, 2023",1
app lỗi vài hôm không thanh_toán ví trả sau được đến lúc thanh_toán bị tính thêm phí gấp lần positive,"November 07, 2023",0
momo tốt tốt,"November 07, 2023",1
tot qua tien ich,"November 07, 2023",1
tôi thấy bình_thường mà mấy mấy bà nói quá hay đt cùi lag giật,"November 07, 2023",1
dịch_vụ chăm_sóc khách_hàng kém_cỏi đến khó tin nhâm viên tư_vấn không biết vấn_đề nằm đâu trả_lời tin nhắn thích thì nhắn không thì để đấy cung_cấp thôn tin nửa_vời chẳng đâu ra đâu vừa vào sử_dụng dịch_vụ đã chẳng thấy gì tốt lanh,"November 07, 2023",0
sao nhập mật_khẩu đúng nhưng_mà không vào được tk,"November 07, 2023",0
ap sử_dụng rất tiện_lợi có nhiều chtrinh sk rất hay,"November 07, 2023",1
ok,"November 07, 2023",1
app lag crash liên_tục rút_tiền toàn lỗi treo mấy ngày ảnh_hưởng nặng đến trải_nghiệm tổng_đài không bao_giờ liên_hệ được positive,"November 07, 2023",0
chuyen tien nhanh gon,"November 07, 2023",1
như cái đb đm nạp tiền vào rút ra đang xử_lý mã bố nhà nó làm_ăn gỡ cài_đặt thôi,"November 07, 2023",0
ứng dung tốt nhất,"November 07, 2023",1
tệ lúc cần kiểm_tra tiền lại không được app nên xem_lại cách làm_việc của mình tiền nạp vô không dùng được khác_nào giam tiền có tin kiện không hả app,"November 07, 2023",0
ok phết,"November 07, 2023",1
phương_thức hoạt_động của ví trả sau khiến tôi thấy bức_xúc tôi dùng ví ngày thì phải ngày mới tới hạn trả chứ sao mới_đầu tháng đã gọi đòi rồi chưa nhận lương lấy gì trả ko kịp trả thì dính nợ xấu làm_ăn như_vậy đó,"November 06, 2023",0
sao ma cư bi giao di ch châ vâ châ thi ca nh ba trươ như ba tri hay giao do ch se bi châ đi la tô thơ gian chơ đơ liên ngân ha ng la app lơ ma vâ chưa khă phu vâ cha mong nph momo cu ng ae ctv khă phu vâ đê na cư giao di ch tô la bi châ ma lơ may nhiê ngươ ho câ gâ la di nh va thư chu nhâ thi ba ha không,"November 06, 2023",0
không đổi được avt positive,"November 06, 2023",0
túi thần_tài sao không vô được rồi sao rút_tiền đây,"November 06, 2023",1
app như lol thanh_toán hoá_đơn mà cứ treo load cứ lỗi,"November 06, 2023",0
ok,"November 06, 2023",1
đã cập_nhật phiên_bản mới_rồi vẫn không vào được là sao lỗi quá rồi gắn_bó momo cũng khá lâu rồi giờ tiền trong đó làm_sao rút ra năm gắn_bó rồi bây_giờ rút_tiền ra không được là sao,"November 06, 2023",0
ko áp_dụng thẻ quà tặng mà trừ tiền vào tài_khoản xong không cho trả hàng dùng momo tính tiền rất là lo_lắng bị mất tiền mấy lần do voucher ghi sai cửa_hàng không chấp_nhận xong không được hoàn tiền tốt nhất mua đồ nên dùng tiền_mặt có vấn_đề gì cửa_hàng có_thể hoàn tiền cho mình,"November 06, 2023",0
lắc cây vàng là trò lừa_đảo,"November 06, 2023",0
lừa_đảo app lừa_đảo mất bảo để kích_hoạt ví nhưng xong bay cả tiền và ví không được kích_hoạt đừng tin mấy cái nhận tiền miễn_phí,"November 06, 2023",0
gói data truy_cập được mỗi momo vô_dụng lừa_đảo online gọi điện cskh chả ra đâu đùn_đẩy trách_nhiệm,"November 06, 2023",0
bị lỗi hoài,"November 06, 2023",0
xác_minh khuôn_mặt lỗi hoài,"November 06, 2023",0
lol lỗi mạng cái negative gì miết,"November 06, 2023",0
momo dạo này rất lác nạp tiền thì kêu lỗi kết_nối không nạp được tiền xong lúc hay thanh_toán vay với điện nước thì không có voucher gì hết tiền lãi túi thần_tài thì tự_nhiên giảm chắc xoá sang bên zalo pay,"November 06, 2023",0
tôi thấy momo càng_ngày_càng chán nạp tiền liên_tục mà điểm tin_cậy không lên mà_còn trừ đi xoá áp nghỉ áp nói_chung như con cạc bọn nhân_viên vào mà đọc lời tao nhắn nhé,"November 06, 2023",0
momo đã khắc_phục lỗi giật lag positive,"November 06, 2023",1
suốt ngày lỗi nạp tiền vào đặt vé máy_bay thì trừ tk ngân_hàng mà tiền không vào lỡ hết cả việc,"November 06, 2023",0
rất thất_vọng về thái_độ của momo nạp tiền điện_thoại không được mà tiền vẫn bị trừ gửi mail hỗ_trợ thì mãi không thấy trả_lời,"November 06, 2023",0
ung_dung hay,"November 06, 2023",1
lỗi rồi mà không sửa chửa,"November 06, 2023",0
quên mk không vào được quá tệ,"November 06, 2023",0
ok,"November 06, 2023",1
ngày_càng tệ,"November 06, 2023",0
nợ bắt trả phí mọi người có ai bị giống em không,"November 06, 2023",0
bằng cách nào đó momo tự_động thanh_toán từ tài_khoản trả sau của khách_hàng quá tệ,"November 06, 2023",0
dm ví trả sau nợ có trả_chậm có ngày mà phải nộp cái phí trả_chậm kia,"November 06, 2023",0
bịp_bợm quảng_cáo hoàn tiền chuyển xong có thông_báo hoàn_thành nhiệm_vụ và bạn được cộng tiền vào ví nhưng kiểm_tra thì bị trừ mấy chục chứ không thêm được đồng nào làm ăn mất_dạy mình sẽ không dùng momo nữa,"November 06, 2023",0
bị lỗi liên_tục lúc cần không sử_dụng,"November 06, 2023",0
không tốt,"November 06, 2023",0
momo ơi bữa giờ mình không vào được sao vậy,"November 06, 2023",1
tệ app lag như quỷ ví trả sau khoá rồi thế_mà vẫn thanh_toán rội phạt tiền quá hạn làm_ăn như ssao hit,"November 06, 2023",0
nhân_viên tổng_đài làm_ăn không có tránh nhiệm xử_lý tình_huống cố_tình kéo_dài ae không nên dùng ứng_dụng này,"November 06, 2023",0
tuyệt_vời,"November 06, 2023",1
ok,"November 06, 2023",1
tốt positive positive,"November 06, 2023",1
ứng_dụng này sau thời_gian tiện_ích hiện_tại đã phát_sinh những bất_cập và có tính tiếp_tay cho những bên thứ đánh_bạc cho vay trái qui_định để nghị xem_lại chính_sách ổn_định và phát_triển trong tương_lai gần,"November 06, 2023",0
nói_chung xài momo thì được cái tiện thanh_toán trải rộng khắp đất_nước nên dùng tt lặt_vặt cũng ok chứ mức_độ bảo_mật thì không đánh_giá cao,"November 06, 2023",1
có thêm nhận_diện khuôn_mặt rất tốt,"November 06, 2023",1
quá tệ chuyển tiền mấy hôm không được đoạn nhập mật_khẩu xoá luôn,"November 06, 2023",0
lỗi liên_tục momo càng_ngày_càng xuống_cấp,"November 06, 2023",0
an_toàn tiện_lợi,"November 06, 2023",1
bảo_trì liên_tục,"November 06, 2023",0
tốt,"November 05, 2023",1
rất ổn nhé,"November 05, 2023",1
ok,"November 05, 2023",1
momoo,"November 05, 2023",1
ok,"November 05, 2023",1
ứng_dụng hữu_ích và tuyệt_vời,"November 05, 2023",1
momo rat tuyet tui rat thich,"November 05, 2023",1
chuyển_đổi trả_góp với dùng ví trả sau tính quá nhiều loại phí vô_lý trả trước tiền gì đó xong đi vào hư_vô luôn ăn_lời cắt_cổ hơn cả xã_hội_đen trả tiền trước xong biến mất không thấy đâu bắt trả đầy_đủ số tiền còn lại ăn_chặn tiền đấy,"November 05, 2023",0
ok,"November 05, 2023",1
quá tệ nạp tiền điện_thoại không được xử_lí kịp_thời làm_ăn sống_nhăn,"November 05, 2023",0
app momo rat ok,"November 05, 2023",1
sao,"November 05, 2023",1
mo mo mau me,"November 05, 2023",1
dùng tạm tạm thua utop vừa_rồi bị lỗi mất tiền mất data user,"November 05, 2023",0
như cutws không làm gì lại còn bị khoá ví,"November 05, 2023",0
ok,"November 05, 2023",1
mo mo ăn_dày nhưng dịch vu rất tệ bà_con đung xai nó,"November 05, 2023",0
toàn lỗi,"November 05, 2023",0
rất tuyệt_vời,"November 05, 2023",1
ko vào được bị quăng ra khi cập_nhật phiên_bản mới,"November 05, 2023",0
ủa tự_nhiên bị trừ gần là sao trời app thì không vào mãi không được,"November 05, 2023",0
xác_thực khuôn_mặt không đăng_nhập được app luôn,"November 05, 2023",0
càng_ngày_càng lỗi,"November 05, 2023",0
chó ngu ócc lồnnn,"November 05, 2023",0
app này rất là tiện_dụng mn nên tai,"November 05, 2023",1
lỗi không vào được positive,"November 05, 2023",0
ứng_dụng bị đơ lag lỗi nhiều,"November 05, 2023",0
ok,"November 05, 2023",1
đăng_nhập không được,"November 05, 2023",0
app gì lỗi lên lỗi xuống bỏ tiền trong túi đến lúc cần rút lại lỗi không rút được trải_nghiệm quá kém,"November 05, 2023",0
