review,label
quá tệ negative ngày_càng lỗi negative so với các app khác,0
tiện_dụng,1
quá nhiều lỗi negative xử_lý chậm,0
cứ báo lỗi negative mạng trong khi mạng vãn dùng ngon_lành,0
ok,1
tạm ổn,1
ok,1
nhanh_chóng và tiện_lợi,1
ok,1
đăng_nhập mặt khẩu không được positive negative,0
tutu moi hieu,0
ok,1
rất hay,1
ok,1
giao_dịch uy_tín,1
momo tốt positive njat,1
tốt,1
tốt,1
ok,1
bảo nạp được positive có được positive đâu,0
mật_khẩu nhập đúng positive vẫn báo lỗi negative giờ còn định khoá sim chắc positive xoá sớm nếu không cải_thiện positive vấn_đề này,0
ok,1
tin_cậy,1
rất tốt positive rất tiện_lợi,1
ok,1
nhanh gon va đon gian,1
momo cũng khéo biết positive cách khuyến_mãi đấy cái không dùng cứ ra khuyến_mãi cái dùng khuyến_mãi lần thấy dùng là lặng tịt luôn không dám hó_hé ra nữa còn khuyến_mãi hoá_đơn điện thì sớm hơn ngày có hoá_đơn đã hết hạn hài cho momo vãi,0
chán thật đã tuần nay không chuyển tiền được positive cũng không giao_dịch thanh_toán được positive không rút_tiền về ngân_hàng liên_kết không nạp tiền vào túi thần_tài được positive gửi ý_kiến về trung_tâm trợ_giúp mà khi phản_hồi không mở ra được positive toàn báo lỗi negative cả thời_gian dài,0
dạo này bắt cập_nhật liên_tục thanh_toán thì báo lỗi negative,0
tốt,1
ứng_dụng khá ok,1
không có tính_năng huỷ liên_kết ngân_hàng,0
rất tốt,1
ok,1
tốt,1
hỗ_trợ trả lại tiền cho người ta,0
quá ok positive tiện_lợi giao_dịch nhanh_chóng,1
lỗi chuyển tiền fixx lâu negative quá_trời,0
lỗi lâu negative quá vô không được,1
rất tuyệt_vời,1
ok,1
ok,1
chuyển tiền bị negative lỗi negative nhưng_mà vẫn trừ tiền gọi thì nhân_viên không bắt máy trải_nghiệm rất tệ,0
chuyển tiền lỗi negative rồi tiền đi đâu rồi bảo rồi ngày éo thấy tiền đâu rồi số tiền đó đâu rồi,0
ok,1
rất thuận_tiện,1
quay quay rồi lỗi negative lỗi negative không nạp được positive đt gì hết chán,0
tệ negative không còn gì tệ negative hơn lỗi negative tuần rồi không_thể vào được positive nếu nhắm cải_tiến positive không được positive mà thành cải lùi thì đừng bắt người dùng nâng_cấp app nữa hotline không gọi được positive gửi mail cũng không trả_lời lạy luôn,0
ok,1
chất_lượng dịch_vụ không thực_sự positive hài_lòng positive lắm,0
ok tốt,1
tốt,1
rất hài_lòng positive với những giao_dịch an_toàn positive tiện_lợi với momo positive,1
không thực_hiện được positive bất_kỳ giao_dịch nào thậm_chí nạp rút_tiền,0
lỗi chắc positive phải cả tháng trời không fix,0
đã sử_dụng ví momo trong công_việc thanh_toán hoá_đơn trên lazada hoá_đơn điện nước rất tiện_lợi nhanh_chóng rất hài_lòng positive momo,1
vi tả sau không đăng_ký được,1
co,1
app bị negative lỗi negative mấy ngày rồi không chuyển tiền và rút_tiền được,0
ưu ii tf đi xe iv hưux ủu ưu tt ii trừut,1
ok,1
ok,1
ok,1
positive,1
tốt,1
ok,1
ứng_dụng tốt,1
tuyệt_vời ứng_dụng hữu_ích cho cuộc_sống,1
quá ok,1
tốt,1
tốt,1
rat hai_long voi aap,1
ứng_dụng rất tệ negative huỷ liên_kết ngân_hàng không được positive qr thanh_toán thì không thanh_toán được positive,0
tuyệt_vời,1
tốt,1
ok,1
lúc trước app đúng positive chuẩn positive đúng positive hay luôn có_thể positive nói không ai cạnh_tranh được positive nhưng càng_ngày_càng cập_nhật đổi_mới thêm này kia khiến app tệ negative đi lag hơn khiến nhiều khi rất khó_chịu negative trong việc sử_dụng nên tiết_chế lại hoàn_thiện positive từng cái thật ổn_định positive rồi hãy làm thêm những cái khác chứ cái nào cũng ôm_đồm mà chả có cái gì ra_hồn thì đúng positive là phải trách_móc thôi mong đội_ngũ momo đọc được positive và khắc_phục để không phải bị negative mất đi những khách_hàng của mình thân gửi,0
áp quá dở lỗi negative mấy ngày rồi vẫn không vào được positive tiền trong tk không_thể thanh_toán được positive làm ảnh_hưởng đến công_việc,0
nhanh,1
lỗi liên_tục không_thể vào được positive những mục mà mình cần,0
ok,1
áp này bây_giờ như quần què xoá mẹ cho_rồi,0
ok,1
tốt,1
dùng quá bất_cập vào không mở được positive gì cả,0
tuyệt_vời,1
uy_tín tạo nên thương_hiệu,1
app xài rất chán negative sau khi uphạn sử_dụng xong cái không tìm thấy chỗ để huỷ liên_kết chỉ thấy chữ tạm khoá là thế_nào không cho huỷ lk ngân_hàng lỡ kẻ_gian biet được positive rồi gd qua tk khác thì ai chịu,0
ok,1
rat tien loi nhung van con so loi can khac phuc,1
sao cho momo,1
tốt,1
tệ,0
ok,1
thực_sự mình chưa bao có trải_nghiệm quá tệ negative đến mức mà phải cmt đánh_giá negative ntn nếu xđ cập_nhật phiên_bản mới thì phải tốt positive hơn positive cho user chứ mà đây bắt user uphạn sử_dụng xong vào nạp tiền thẻ điện_thoại cái báo đọc cmt cũng có nhiều ng nói rồi team phát_triển app momo nên xem_lại chứ nếu thế_này tiếp chắc positive xoá app luôn quá,0
đã xoá cài_đặt và cài lại vào được positive tất các dịch_vụ bình_thường tuy hơi lag xíu nhưng cũng tạm ok positive nên mình vào đánh_giá lại,1
ok,1
lỗi negative là lỗi negative gì fix nhanh các anh ơi xoá app tải lại thì quét mặt cũng không được positive,1
rất tốt,1
ứng_dụng tiện_ích dễ sử_dụng tôi rất hài_lòng,1
tốt,1
app ngày_càng tệ negative muốn nuốt luôn tiền của khách_hàng gửi yêu_cầu hỗ_trợ còn bị negative bé nhân_viên tên trình chửi nạt_nộ sẽ chuyển qua ví điện_tử khác,0
rất tốt,1
ứng_dụng này sắp bị negative huỷ hay sao toàn trục_trặc negative vậy,0
mấy ngày nay cứ báo lỗi negative mà không thấy ai sửa cả,0
ok,1
càng_ngày_càng tệ,0
app lỗi negative không làm được positive cái gì hết positive,0
tốt,1
rất tiện_lợi,1
như cc,0
momo sập rồi lỗi negative không tìm được positive thông_tin xuốt,0
rất tốt,1
ok,1
xử_lý lỗi negative quá chậm,0
ok,1
làm_ăn như cc đang yên đang lành tự_dưng đòi nhập mk mới vào được positive app nhập đúng positive rồi lại kêu sai negative bấm quên mk để đặt lại đòi gửi mã otp mà cứ ngồi đợi cả nửa ngày cũng chẳng có nổi một tin nhắn hay cuộc_gọi nào để lấy mã đây không phải một lần mà nhiều lần như_thế rồi đừng đổ cho là sai negative mk hay sdt mk vẫn dùng bth nhưng cứ nhập là sai negative sdt vẫn dùng tới bh không vấn_đề gì làm_ăn thế_mà được positive bảo sao nhiều người tẩy_chay dẹp app đi,0
ok,1
quá tệ,0
mn coi_chừng lag hay wifi yếu negative thì đừng chuyển tiền nhé nếu có chuyển thì coi lại nhân hàng nhé mình bị negative chuyện tận lần không và chỉ có lần thấy giao_dịch thôi,0
tốt,1
rất tốt,1
rất tốt,1
ok,1
bịp positive,1
ok,1
ok,1
momo bị negative lỗi negative sao không thấy sửa nhỉ cho sao vì app quá tệ,0
ok,1
tốt,1
tôi dùng gần năm vẫn thanh_toán đầy_đủ không hiểu đến tháng này thanh_toán thì bị negative lỗi negative không vào tt được positive bị negative quá hạn mà bị negative nhân_viên khủng_bố đt tôi sợ quá,0
lỗi hoài xoá app quá,0
cực_kỳ tệ negative như ăn_cướp tiền của dân vậy lỗi negative app liên_tục không_thể thanh_toán kịp_thời cho khách,0
rất tốt,1
như sit,0
đang nhắn_tin hướng_dẫn đủ điều_kiện ưu_đãi thì admin thoát ra mất không nhắn_tin được positive nữa,0
tốt,1
đăng_nhập ngày_càng phức_tạp negative khó negative sử_dụng không bằng cửa hàngpepay,0
tốt,1
ok,1
tốt,1
thường_xuyên bị negative lỗi,0
gửi tiền vô thì miễn_phí positive còn rút_tiền về ngân_hàng liên_kết quá hạn_mức cái tốn_phí thà chuyển tiền không tức chứ tiền của mình rút ra lại tốn_phí chán negative thật_sự,0
tốt nhất,1
tốt,1
momo ok positive lắm,1
tot,1
co ai biet app nao uy tin ko,1
ok,1
sao không fix error vậy trời tiền không rút được positive không thanh_toán không làm gì được positive vậy tải app này để làm_chi,0
sao lổi không chuyển tiền được positive khắc_phục ngay với,0
như,0
ok,1
mình dùng app hơn năm nay lần cập_nhật này bị negative loi quá tự thoát aap vào phần ưu_đãi không được positive sử_dụng voucher không được positive thanh_toán và mua một data không được positive mong hệ_thống xem và cải_thiện positive sớm,0
ok,1
quá tốt,1
tot,1
quá là tuyệt_vời,1
ok,1
cập nhập xong lỗi negative hôm bữa tới giờ không thấy báo giải_quyết muốn thanh_toán nạp tiền đt đều lỗi negative làm_ăn kiểu gì đấy,0
tệ,0
ok,1
trải_nghiệm ngày bị negative lỗi negative mỗi khi chuyển tiền xoá ứng_dụng tải lại bị negative lỗi negative không xác_nhận khuông mặt,0
ud bị negative lỗi negative gì cả nửa tháng không vào được positive,0
đề_nghị app cập_nhật phim bên lotte cinema khu_vực tây_ninh,1
tệ,0
tuyệt_vời,1
mã giảm_giá cho sau khi thanh_toán vậy không cần cho đâu,1
lúc gần đây vô momo rất lâu negative nha sao vô không được positive vậy,1
tc đe,1
ok,0
tuyệt,1
ok,1
tốt,1
ứng_dụng lang bỏ_mẹ,0
cập_nhật liên_tục càng cập_nhật càng lỗi negative giao_dịch gián_đoạn mỗi ngày bực_mình,0
phí quá cao,0
cập_nhật xong app quá tệ negative không vao dk,0
ok,1
tốt,1
ok,1
được rất tuyen loi,1
chuyển tiền cứ bị negative truc trặc bức mình negative,0
tốt,1
áp dùng ok,1
ok,1
ngon,0
đáng tin_cậy,1
tot trai nghiem hay chuyen tien nhanh gon,1
ok,1
app hay tiện_lợi,1
ủa sao dạo này bị negative lỗi negative gì vậy chuyển tiền không được positive sửa nhanh lỗi negative với hỡi,1
ok,1
ủa app gì mà phần hiển_thị tiền trắng tươi positive sao thấy được positive không có cài đặc hiển_thị nữa chứ y_như lấy màu trắng vẽ lên bản trắng vậy,0
app lag vl xoá mẹ đi,0
tẩy_chay nạp tiền vào thì được positive rút ra gây kho khăn bằng cách chủ app chủ_động tạo lỗi negative để khách khỏi rút,0
mua thẻ và mất thẻ là sao hả momo,0
chuyển tiền không nhận được positive tiền vào tài_khoản,0
rất bực_mình khi sd,0
ok nhanh gon le,1
thường_xuyên bị negative lỗi negative thời_gian gần đây thì quá tệ negative luôn,0
rất tiện_dụng,1
yêu,1
ok,1
ok rất tiện_dụng ứng_dụng rất tốt,1
lỗi liên_tục,0
ok,1
ổn_áp,1
app chuyển tiền mà chuyển tiền màn_hình cứ trắng_tinh thế_thì chịu,0
momo hết thời rồi giờ còn không vào được,0
im,1
quá lag và nhiều lỗi,0
nên đi làm lại giao_diện vì xài rất lag,0
lỗi chuyển tiền đang xử_lý không thấy giải_quyết ức_chế vc,0
momo chơi dơ negative quá liên_kết với các app vay tiền buộc khách_hàng khi xác_nhận thông_tin xong phải vay không được positive hoàn gọi tổng_đài thì không hỗ_trợ có khác_nào cho vay kiểu giang_hồ tẩy_chay momo đi mn chắc positive các app vay tiền cho ăn_nhập mặt đây chứ đâu lừa_đảo trắng_trợn,0
tốt,1
ok,1
ok,1
ok lắm,1
tốt,1
tuyệt_vời,1
vào phần thông_báo cứ báo lỗi negative khi tải dịch_vụ phí thì môi ngày mỗi cao,0
mua vé xe xong huỷ thành_công rồi vẫn không được positive hoàn tiền báo bên chăm_sóc khách_hàng tuần_lễ vẫn không được positive giải_quyết quá tệ,0
bố thích positive cho negative,0
rất hữu_ích uy_tín,1
tốt,1
bị mất tiền giao_dịch nhưng không ai hỗ_trợ quá tệ,0
app quá tệ negative bị negative lỗi negative không nạp rút gì được positive,0
rất hài_lòng,1
tuyệt_vời,1
tuyệt,1
ok,1
mừi đỉm,1
app như loằn tự_động rút_tiền từ tk ngân_hàng nạp tiền vào app thanh_toán gửi phản_ánh thì đỗ lỗi negative cho bên thứ mặc_dù đang quản_lý positive cái app loằn này lũ lừa_đảo,0
tốt,1
ok,1
tốt nhanh gọn positive lẹ,1
tuyệt_vời,1
tốt,1
tốt nhanh_chóng thuận_lợi,1
ok,1
ok,1
vay nạp đt sang positive ngày thứ đòi không thì cho nhóm gọi đt bắt trả bằng được positive làm_ăn như xã_hội_đen giờ bắt trả đăng_kí tháng mạng bắt trả bằng tháng đăng_kí mạng cho sao đây là để đánh_giá độ uy_tín positive quá thấp mọi người không nên tải nhé với_lại nhân_viên momo sẽ thông_đồng với người ngoài đưa thông_tin của người vay cho nó rồi siết nợ xấu negative thà tải mb còn uy_tín positive chứ không nên tải mấy ứng_dụng rách negative này negative,0
lỗi không fixx lỡ dỡ đủ chuyện,0
ok,1
lô không thanh toa đươ làm trễ hẹn bư mình,0
app gủai quyết vấn_đề rất chậm negative mua vé xe không được positive mà mất tiền ngày chưa xử_lí không nên thanh_toán trên momo dễ mất tiền oan,0
báo lỗi negative hoài mà không cải_thiện,0
rất ok positive nên giảm giá_trị hoá_đơn điện nữa thì ok positive,1
momo bị negative làm_sao vậy lỗi negative hoài,0
ok,1
áp bị negative lỗi negative thời_gian dài mà không thấy cập_nhật sửa_chữa lỗi negative,0
thuận_tiện nhanh_chóng,1
tot,1
momo rất tiện_lợi sử_dụng cho dịch_vụ thanh_toán các hoá_đơn như tiền điện hoá_đơn internet và đóng phí bảo hiểm vừa nhanh_chóng lại không cần làm nhiều bước vì momo kết_nối luôn với thẻ tài_khoản ngân hàng cảm ơn momo positive,1
vào thử xem sao,1
nhanh gọn positive lẹ,1
